Species,Site,Plot,Block,Trt,Subplot,Year,max.cover
Hedeoma_hispida,HYS,20,7,con,D,2020,0
Hedeoma_hispida,HYS,24,8,int,D,2013,0
Hedeoma_hispida,HYS,22,8,con,A,2020,0
Hedeoma_hispida,HYS,9,3,int,C,2015,0
Hedeoma_hispida,HYS,18,6,chr,A,2016,2
Hedeoma_hispida,HYS,18,6,chr,B,2019,0
Hedeoma_hispida,HYS,30,10,int,A,2019,10
Hedeoma_hispida,HYS,25,9,int,A,2013,1
Hedeoma_hispida,HYS,29,10,con,B,2013,1
Hedeoma_hispida,HYS,14,5,int,B,2012,1
Hedeoma_hispida,HYS,8,3,chr,A,2016,2
Hedeoma_hispida,HYS,7,3,con,D,2016,1
Hedeoma_hispida,HYS,29,10,con,D,2019,1
Hedeoma_hispida,HYS,15,5,con,C,2020,0
Hedeoma_hispida,HYS,20,7,con,B,2017,1
Hedeoma_hispida,HYS,23,8,chr,C,2021,0
Hedeoma_hispida,HYS,14,5,int,A,2017,1
Hedeoma_hispida,HYS,8,3,chr,B,2019,2
Hedeoma_hispida,HYS,29,10,con,C,2016,1
Hedeoma_hispida,HYS,26,9,con,C,2016,1
Hedeoma_hispida,HYS,29,10,con,A,2021,1
Hedeoma_hispida,HYS,29,10,con,B,2012,1
Hedeoma_hispida,HYS,5,2,chr,D,2015,0
Hedeoma_hispida,HYS,2,1,int,C,2013,0
Hedeoma_hispida,HYS,3,1,con,C,2013,0
Hedeoma_hispida,HYS,17,6,con,D,2019,0
Hedeoma_hispida,HYS,11,4,int,B,2018,0
Hedeoma_hispida,HYS,14,5,int,D,2017,1
Hedeoma_hispida,HYS,11,4,int,A,2017,0
Hedeoma_hispida,HYS,24,8,int,C,2020,1
Hedeoma_hispida,HYS,8,3,chr,B,2014,0
Hedeoma_hispida,HYS,15,5,con,B,2019,1
Hedeoma_hispida,HYS,29,10,con,C,2017,0
Hedeoma_hispida,HYS,11,4,int,B,2017,0
Hedeoma_hispida,HYS,21,7,chr,D,2013,1
Hedeoma_hispida,HYS,29,10,con,A,2019,1
Hedeoma_hispida,HYS,20,7,con,B,2015,0
Hedeoma_hispida,HYS,24,8,int,C,2016,1
Hedeoma_hispida,HYS,28,10,chr,B,2017,1
Hedeoma_hispida,HYS,16,6,int,D,2017,3
Hedeoma_hispida,HYS,15,5,con,D,2020,0
Hedeoma_hispida,HYS,27,9,chr,A,2015,0
Hedeoma_hispida,HYS,27,9,chr,B,2013,1
Hedeoma_hispida,HYS,20,7,con,A,2019,0
Hedeoma_hispida,HYS,4,2,int,C,2017,1
Hedeoma_hispida,HYS,7,3,con,B,2017,0
Hedeoma_hispida,HYS,21,7,chr,C,2019,2
Hedeoma_hispida,HYS,24,8,int,D,2020,0
Hedeoma_hispida,HYS,22,8,con,D,2016,1
Hedeoma_hispida,HYS,22,8,con,A,2012,0
Hedeoma_hispida,HYS,22,8,con,B,2021,0
Hedeoma_hispida,HYS,13,5,chr,C,2016,2
Hedeoma_hispida,HYS,2,1,int,D,2014,1
Hedeoma_hispida,HYS,25,9,int,B,2013,1
Hedeoma_hispida,HYS,21,7,chr,B,2017,1
Hedeoma_hispida,HYS,25,9,int,A,2017,1
Hedeoma_hispida,HYS,28,10,chr,B,2019,1
Hedeoma_hispida,HYS,2,1,int,B,2013,1
Hedeoma_hispida,HYS,23,8,chr,A,2015,0
Hedeoma_hispida,HYS,9,3,int,D,2016,0
Hedeoma_hispida,HYS,18,6,chr,A,2021,0
Hedeoma_hispida,HYS,4,2,int,D,2013,1
Hedeoma_hispida,HYS,30,10,int,D,2020,0
Hedeoma_hispida,HYS,22,8,con,C,2013,1
Hedeoma_hispida,HYS,8,3,chr,B,2017,1
Hedeoma_hispida,HYS,26,9,con,A,2013,2
Hedeoma_hispida,HYS,28,10,chr,C,2017,0
Hedeoma_hispida,HYS,8,3,chr,A,2014,1
Hedeoma_hispida,HYS,5,2,chr,A,2015,0
Hedeoma_hispida,HYS,19,7,int,B,2017,0
Hedeoma_hispida,HYS,19,7,int,C,2014,1
Hedeoma_hispida,HYS,28,10,chr,B,2016,0
Hedeoma_hispida,HYS,8,3,chr,D,2015,0
Hedeoma_hispida,HYS,22,8,con,B,2012,0
Hedeoma_hispida,HYS,21,7,chr,B,2019,1
Hedeoma_hispida,HYS,5,2,chr,D,2013,1
Hedeoma_hispida,HYS,28,10,chr,D,2015,0
Hedeoma_hispida,HYS,4,2,int,B,2016,1
Hedeoma_hispida,HYS,26,9,con,B,2019,1
Hedeoma_hispida,HYS,18,6,chr,C,2020,1
Hedeoma_hispida,HYS,25,9,int,A,2014,0
Hedeoma_hispida,HYS,18,6,chr,A,2020,0
Hedeoma_hispida,HYS,7,3,con,A,2014,1
Hedeoma_hispida,HYS,25,9,int,A,2016,3
Hedeoma_hispida,HYS,8,3,chr,A,2015,1
Hedeoma_hispida,HYS,14,5,int,B,2017,1
Hedeoma_hispida,HYS,9,3,int,B,2017,1
Hedeoma_hispida,HYS,15,5,con,A,2019,0
Hedeoma_hispida,HYS,18,6,chr,B,2014,0
Hedeoma_hispida,HYS,4,2,int,D,2019,1
Hedeoma_hispida,HYS,4,2,int,C,2014,1
Hedeoma_hispida,HYS,21,7,chr,D,2016,4
Hedeoma_hispida,HYS,21,7,chr,C,2013,1
Hedeoma_hispida,HYS,22,8,con,B,2016,0
Hedeoma_hispida,HYS,23,8,chr,A,2013,0
Hedeoma_hispida,HYS,13,5,chr,A,2015,1
Hedeoma_hispida,HYS,2,1,int,B,2016,2
Hedeoma_hispida,HYS,25,9,int,D,2019,1
Hedeoma_hispida,HYS,13,5,chr,B,2012,1
Hedeoma_hispida,HYS,5,2,chr,C,2016,1
Hedeoma_hispida,HYS,24,8,int,A,2020,0
Hedeoma_hispida,HYS,19,7,int,C,2018,0
Hedeoma_hispida,HYS,23,8,chr,A,2020,0
Hedeoma_hispida,HYS,19,7,int,A,2018,0
Hedeoma_hispida,HYS,5,2,chr,C,2013,1
Hedeoma_hispida,HYS,9,3,int,C,2017,1
Hedeoma_hispida,HYS,26,9,con,A,2012,0
Hedeoma_hispida,HYS,15,5,con,A,2013,0
Hedeoma_hispida,HYS,8,3,chr,D,2020,1
Hedeoma_hispida,HYS,23,8,chr,B,2012,1
Hedeoma_hispida,HYS,7,3,con,A,2017,0
Hedeoma_hispida,HYS,2,1,int,B,2017,0
Hedeoma_hispida,HYS,8,3,chr,A,2018,0
Hedeoma_hispida,HYS,20,7,con,B,2014,0
Hedeoma_hispida,HYS,18,6,chr,D,2019,1
Hedeoma_hispida,HYS,23,8,chr,D,2012,0
Hedeoma_hispida,HYS,7,3,con,D,2017,1
Hedeoma_hispida,HYS,2,1,int,B,2015,1
Hedeoma_hispida,HYS,13,5,chr,A,2020,0
Hedeoma_hispida,HYS,17,6,con,D,2012,1
Hedeoma_hispida,HYS,27,9,chr,B,2012,0
Hedeoma_hispida,HYS,2,1,int,C,2015,0
Hedeoma_hispida,HYS,25,9,int,A,2015,1
Hedeoma_hispida,HYS,9,3,int,A,2017,1
Hedeoma_hispida,HYS,22,8,con,B,2015,0
Hedeoma_hispida,HYS,6,2,con,D,2013,0
Hedeoma_hispida,HYS,15,5,con,C,2017,0
Hedeoma_hispida,HYS,14,5,int,D,2014,0
Hedeoma_hispida,HYS,13,5,chr,D,2017,3
Hedeoma_hispida,HYS,2,1,int,B,2019,0
Hedeoma_hispida,HYS,8,3,chr,A,2013,1
Hedeoma_hispida,HYS,17,6,con,D,2014,1
Hedeoma_hispida,HYS,19,7,int,B,2018,0
Hedeoma_hispida,HYS,21,7,chr,D,2019,2
Hedeoma_hispida,HYS,22,8,con,B,2020,1
Hedeoma_hispida,HYS,4,2,int,B,2014,0
Hedeoma_hispida,HYS,22,8,con,B,2019,1
Hedeoma_hispida,HYS,26,9,con,D,2018,0
Hedeoma_hispida,HYS,7,3,con,D,2015,0
Hedeoma_hispida,HYS,18,6,chr,A,2014,0
Hedeoma_hispida,HYS,21,7,chr,A,2019,4
Hedeoma_hispida,HYS,17,6,con,A,2012,1
Hedeoma_hispida,HYS,11,4,int,A,2018,1
Hedeoma_hispida,HYS,8,3,chr,D,2019,1
Hedeoma_hispida,HYS,24,8,int,A,2013,0
Hedeoma_hispida,HYS,22,8,con,B,2013,0
Hedeoma_hispida,HYS,22,8,con,A,2019,0
Hedeoma_hispida,HYS,20,7,con,A,2017,0
Hedeoma_hispida,HYS,23,8,chr,A,2014,0
Hedeoma_hispida,HYS,23,8,chr,C,2016,3
Hedeoma_hispida,HYS,19,7,int,B,2013,1
Hedeoma_hispida,HYS,27,9,chr,A,2017,0
Hedeoma_hispida,HYS,18,6,chr,D,2014,0
Hedeoma_hispida,HYS,23,8,chr,D,2019,0
Hedeoma_hispida,HYS,8,3,chr,B,2018,0
Hedeoma_hispida,HYS,4,2,int,C,2016,1
Hedeoma_hispida,HYS,29,10,con,A,2017,0
Hedeoma_hispida,HYS,19,7,int,D,2017,1
Hedeoma_hispida,HYS,2,1,int,A,2013,1
Hedeoma_hispida,HYS,30,10,int,C,2019,0
Hedeoma_hispida,HYS,8,3,chr,A,2020,0
Hedeoma_hispida,HYS,18,6,chr,B,2013,1
Hedeoma_hispida,HYS,14,5,int,C,2015,0
Hedeoma_hispida,HYS,15,5,con,B,2013,1
Hedeoma_hispida,HYS,20,7,con,B,2016,1
Hedeoma_hispida,HYS,25,9,int,D,2013,3
Hedeoma_hispida,HYS,4,2,int,A,2019,1
Hedeoma_hispida,HYS,18,6,chr,A,2017,1
Hedeoma_hispida,HYS,9,3,int,B,2015,1
Hedeoma_hispida,HYS,6,2,con,A,2014,0
Hedeoma_hispida,HYS,8,3,chr,A,2017,2
Hedeoma_hispida,HYS,20,7,con,C,2015,0
Hedeoma_hispida,HYS,23,8,chr,B,2019,2
Hedeoma_hispida,HYS,26,9,con,D,2014,0
Hedeoma_hispida,HYS,1,1,chr,D,2016,1
Hedeoma_hispida,HYS,25,9,int,C,2013,1
Hedeoma_hispida,HYS,26,9,con,A,2017,1
Hedeoma_hispida,HYS,29,10,con,D,2014,0
Hedeoma_hispida,HYS,17,6,con,B,2019,0
Hedeoma_hispida,HYS,8,3,chr,D,2018,0
Hedeoma_hispida,HYS,27,9,chr,A,2020,1
Hedeoma_hispida,HYS,6,2,con,D,2014,0
Hedeoma_hispida,HYS,20,7,con,B,2020,1
Hedeoma_hispida,HYS,8,3,chr,D,2017,1
Hedeoma_hispida,HYS,23,8,chr,A,2019,1
Hedeoma_hispida,HYS,20,7,con,C,2012,0
Hedeoma_hispida,HYS,20,7,con,C,2020,0
Hedeoma_hispida,HYS,6,2,con,C,2013,1
Hedeoma_hispida,HYS,15,5,con,B,2017,1
Hedeoma_hispida,HYS,8,3,chr,C,2017,1
Hedeoma_hispida,HYS,15,5,con,A,2020,0
Hedeoma_hispida,HYS,29,10,con,D,2017,0
Hedeoma_hispida,HYS,22,8,con,D,2020,1
Hedeoma_hispida,HYS,8,3,chr,C,2016,2
Hedeoma_hispida,HYS,1,1,chr,B,2014,0
Hedeoma_hispida,HYS,14,5,int,A,2019,0
Hedeoma_hispida,HYS,20,7,con,A,2020,0
Hedeoma_hispida,HYS,4,2,int,D,2014,1
Hedeoma_hispida,HYS,17,6,con,C,2012,0
Hedeoma_hispida,HYS,15,5,con,D,2017,0
Hedeoma_hispida,HYS,27,9,chr,B,2020,0
Hedeoma_hispida,HYS,21,7,chr,C,2021,0
Hedeoma_hispida,HYS,1,1,chr,C,2013,1
Hedeoma_hispida,HYS,8,3,chr,A,2019,0
Hedeoma_hispida,HYS,29,10,con,D,2012,0
Hedeoma_hispida,HYS,16,6,int,A,2020,0
Hedeoma_hispida,HYS,25,9,int,D,2016,2
Hedeoma_hispida,HYS,14,5,int,A,2012,1
Hedeoma_hispida,HYS,23,8,chr,C,2017,0
Hedeoma_hispida,HYS,20,7,con,C,2016,1
Hedeoma_hispida,HYS,27,9,chr,D,2020,1
Hedeoma_hispida,HYS,8,3,chr,D,2014,0
Hedeoma_hispida,HYS,14,5,int,B,2014,1
Hedeoma_hispida,HYS,21,7,chr,B,2013,1
Hedeoma_hispida,HYS,28,10,chr,A,2015,0
Hedeoma_hispida,HYS,13,5,chr,C,2015,0
Hedeoma_hispida,HYS,13,5,chr,D,2013,1
Hedeoma_hispida,HYS,21,7,chr,D,2017,1
Hedeoma_hispida,HYS,20,7,con,A,2013,1
Hedeoma_hispida,HYS,19,7,int,B,2016,1
Hedeoma_hispida,HYS,21,7,chr,B,2015,1
Hedeoma_hispida,HYS,29,10,con,D,2013,0
Hedeoma_hispida,HYS,16,6,int,B,2020,1
Hedeoma_hispida,HYS,29,10,con,A,2016,1
Hedeoma_hispida,HYS,27,9,chr,B,2016,2
Hedeoma_hispida,HYS,24,8,int,B,2016,1
Hedeoma_hispida,HYS,24,8,int,C,2013,1
Hedeoma_hispida,HYS,15,5,con,B,2016,0
Hedeoma_hispida,HYS,2,1,int,D,2016,1
Hedeoma_hispida,HYS,16,6,int,D,2020,0
Hedeoma_hispida,HYS,30,10,int,A,2018,1
Hedeoma_hispida,HYS,26,9,con,A,2014,1
Hedeoma_hispida,HYS,7,3,con,C,2013,0
Hedeoma_hispida,HYS,18,6,chr,A,2019,1
Hedeoma_hispida,HYS,25,9,int,D,2018,1
Hedeoma_hispida,HYS,21,7,chr,A,2017,1
Hedeoma_hispida,HYS,30,10,int,D,2018,1
Hedeoma_hispida,HYS,16,6,int,B,2012,0
Hedeoma_hispida,HYS,22,8,con,D,2021,1
Hedeoma_hispida,HYS,8,3,chr,C,2013,1
Hedeoma_hispida,HYS,23,8,chr,D,2017,1
Hedeoma_hispida,HYS,5,2,chr,D,2017,0
Hedeoma_hispida,HYS,24,8,int,B,2013,1
Hedeoma_hispida,HYS,21,7,chr,A,2021,1
Hedeoma_hispida,HYS,28,10,chr,C,2019,0
Hedeoma_hispida,HYS,22,8,con,D,2012,1
Hedeoma_hispida,HYS,27,9,chr,A,2021,0
Hedeoma_hispida,HYS,24,8,int,B,2020,0
Hedeoma_hispida,HYS,25,9,int,D,2020,1
Hedeoma_hispida,HYS,4,2,int,B,2017,0
Hedeoma_hispida,HYS,28,10,chr,C,2015,1
Hedeoma_hispida,HYS,18,6,chr,C,2021,0
Hedeoma_hispida,HYS,24,8,int,A,2016,1
Hedeoma_hispida,HYS,16,6,int,C,2012,1
Hedeoma_hispida,HYS,1,1,chr,C,2019,0
Hedeoma_hispida,HYS,20,7,con,B,2012,1
Hedeoma_hispida,HYS,22,8,con,C,2012,1
Hedeoma_hispida,HYS,22,8,con,D,2015,1
Hedeoma_hispida,HYS,23,8,chr,C,2020,1
Hedeoma_hispida,HYS,26,9,con,D,2016,1
Hedeoma_hispida,HYS,14,5,int,C,2014,0
Hedeoma_hispida,HYS,14,5,int,C,2017,1
Hedeoma_hispida,HYS,29,10,con,C,2020,0
Hedeoma_hispida,HYS,19,7,int,A,2017,0
Hedeoma_hispida,HYS,30,10,int,A,2020,1
Hedeoma_hispida,HYS,13,5,chr,D,2016,2
Hedeoma_hispida,HYS,24,8,int,D,2017,1
Hedeoma_hispida,HYS,24,8,int,C,2019,0
Hedeoma_hispida,HYS,4,2,int,A,2017,0
Hedeoma_hispida,HYS,28,10,chr,A,2019,1
Hedeoma_hispida,HYS,1,1,chr,A,2017,1
Hedeoma_hispida,HYS,16,6,int,C,2016,4
Hedeoma_hispida,HYS,26,9,con,D,2021,0
Hedeoma_hispida,HYS,4,2,int,C,2019,0
Hedeoma_hispida,HYS,13,5,chr,D,2012,0
Hedeoma_hispida,HYS,23,8,chr,B,2020,1
Hedeoma_hispida,HYS,30,10,int,C,2018,0
Hedeoma_hispida,HYS,4,2,int,A,2016,3
Hedeoma_hispida,HYS,13,5,chr,A,2012,0
Hedeoma_hispida,HYS,1,1,chr,B,2019,1
Hedeoma_hispida,HYS,16,6,int,B,2017,2
Hedeoma_hispida,HYS,26,9,con,A,2019,0
Hedeoma_hispida,HYS,1,1,chr,C,2017,1
Hedeoma_hispida,HYS,28,10,chr,B,2015,0
Hedeoma_hispida,HYS,1,1,chr,B,2013,1
Hedeoma_hispida,HYS,7,3,con,A,2016,1
Hedeoma_hispida,HYS,7,3,con,C,2014,0
Hedeoma_hispida,HYS,17,6,con,B,2014,0
Hedeoma_hispida,HYS,25,9,int,A,2021,0
Hedeoma_hispida,HYS,6,2,con,C,2014,1
Hedeoma_hispida,HYS,29,10,con,C,2021,0
Hedeoma_hispida,HYS,26,9,con,D,2019,0
Hedeoma_hispida,HYS,23,8,chr,A,2017,1
Hedeoma_hispida,HYS,27,9,chr,A,2012,0
Hedeoma_hispida,HYS,4,2,int,A,2013,1
Hedeoma_hispida,HYS,27,9,chr,A,2013,0
Hedeoma_hispida,HYS,1,1,chr,C,2014,0
Hedeoma_hispida,HYS,7,3,con,C,2015,1
Hedeoma_hispida,HYS,27,9,chr,D,2015,0
Hedeoma_hispida,HYS,5,2,chr,A,2013,0
Hedeoma_hispida,HYS,24,8,int,A,2019,1
Hedeoma_hispida,HYS,13,5,chr,B,2016,1
Hedeoma_hispida,HYS,27,9,chr,C,2013,1
Hedeoma_hispida,HYS,13,5,chr,D,2020,0
Hedeoma_hispida,HYS,7,3,con,A,2013,1
Hedeoma_hispida,HYS,2,1,int,D,2013,1
Hedeoma_hispida,HYS,23,8,chr,A,2016,0
Hedeoma_hispida,HYS,13,5,chr,A,2019,2
Hedeoma_hispida,HYS,25,9,int,D,2021,0
Hedeoma_hispida,HYS,2,1,int,A,2015,0
Hedeoma_hispida,HYS,2,1,int,C,2014,0
Hedeoma_hispida,HYS,2,1,int,D,2015,0
Hedeoma_hispida,HYS,20,7,con,C,2014,1
Hedeoma_hispida,HYS,27,9,chr,C,2015,0
Hedeoma_hispida,HYS,6,2,con,B,2013,0
Hedeoma_hispida,HYS,16,6,int,C,2020,0
Hedeoma_hispida,HYS,27,9,chr,D,2013,1
Hedeoma_hispida,HYS,12,4,chr,D,2016,1
Hedeoma_hispida,HYS,25,9,int,D,2012,1
Hedeoma_hispida,HYS,22,8,con,C,2020,0
Hedeoma_hispida,HYS,24,8,int,C,2017,1
Hedeoma_hispida,HYS,23,8,chr,A,2021,0
Hedeoma_hispida,HYS,4,2,int,B,2019,0
Hedeoma_hispida,HYS,18,6,chr,D,2020,0
Hedeoma_hispida,HYS,18,6,chr,B,2016,1
Hedeoma_hispida,HYS,26,9,con,C,2017,2
Hedeoma_hispida,HYS,9,3,int,D,2017,1
Hedeoma_hispida,HYS,30,10,int,B,2017,0
Hedeoma_hispida,HYS,2,1,int,A,2014,0
Hedeoma_hispida,HYS,1,1,chr,A,2014,0
Hedeoma_hispida,HYS,4,2,int,D,2017,0
Hedeoma_hispida,HYS,7,3,con,C,2016,0
Hedeoma_hispida,HYS,1,1,chr,D,2014,1
Hedeoma_hispida,HYS,9,3,int,D,2015,0
Hedeoma_hispida,HYS,25,9,int,D,2015,0
Hedeoma_hispida,HYS,27,9,chr,A,2016,2
Hedeoma_hispida,HYS,22,8,con,D,2019,1
Hedeoma_hispida,HYS,7,3,con,B,2014,0
Hedeoma_hispida,HYS,28,10,chr,A,2016,1
Hedeoma_hispida,HYS,12,4,chr,D,2013,0
Hedeoma_hispida,HYS,22,8,con,C,2021,1
Hedeoma_hispida,HYS,3,1,con,B,2013,1
Hedeoma_hispida,HYS,14,5,int,B,2016,1
Hedeoma_hispida,HYS,23,8,chr,D,2014,1
Hedeoma_hispida,HYS,23,8,chr,B,2016,2
Hedeoma_hispida,HYS,28,10,chr,D,2019,1
Hedeoma_hispida,HYS,7,3,con,D,2013,1
Hedeoma_hispida,HYS,16,6,int,B,2015,1
Hedeoma_hispida,HYS,23,8,chr,D,2015,1
Hedeoma_hispida,HYS,4,2,int,A,2014,1
Hedeoma_hispida,HYS,21,7,chr,D,2015,1
Hedeoma_hispida,HYS,20,7,con,A,2015,0
Hedeoma_hispida,HYS,4,2,int,B,2015,1
Hedeoma_hispida,HYS,16,6,int,A,2016,2
Hedeoma_hispida,HYS,15,5,con,D,2013,0
Hedeoma_hispida,HYS,26,9,con,D,2013,1
Hedeoma_hispida,HYS,28,10,chr,A,2017,1
Hedeoma_hispida,HYS,25,9,int,C,2021,1
Hedeoma_hispida,HYS,20,7,con,B,2019,1
Hedeoma_hispida,HYS,18,6,chr,D,2016,1
Hedeoma_hispida,HYS,15,5,con,A,2012,0
Hedeoma_hispida,HYS,21,7,chr,D,2021,0
Hedeoma_hispida,HYS,16,6,int,B,2019,3
Hedeoma_hispida,HYS,16,6,int,A,2015,0
Hedeoma_hispida,HYS,22,8,con,A,2021,0
Hedeoma_hispida,HYS,27,9,chr,D,2021,1
Hedeoma_hispida,HYS,20,7,con,C,2017,1
Hedeoma_hispida,HYS,19,7,int,A,2014,0
Hedeoma_hispida,HYS,23,8,chr,D,2016,2
Hedeoma_hispida,HYS,29,10,con,D,2016,1
Hedeoma_hispida,HYS,16,6,int,D,2012,0
Hedeoma_hispida,HYS,29,10,con,C,2019,1
Hedeoma_hispida,HYS,20,7,con,B,2013,1
Hedeoma_hispida,HYS,22,8,con,C,2019,0
Hedeoma_hispida,HYS,18,6,chr,C,2014,1
Hedeoma_hispida,HYS,7,3,con,B,2013,0
Hedeoma_hispida,HYS,2,1,int,A,2016,2
Hedeoma_hispida,HYS,13,5,chr,B,2019,3
Hedeoma_hispida,HYS,16,6,int,A,2019,1
Hedeoma_hispida,HYS,27,9,chr,D,2012,0
Hedeoma_hispida,HYS,8,3,chr,C,2018,1
Hedeoma_hispida,HYS,25,9,int,A,2012,0
Hedeoma_hispida,HYS,2,1,int,B,2014,0
Hedeoma_hispida,HYS,26,9,con,D,2012,0
Hedeoma_hispida,HYS,4,2,int,D,2016,2
Hedeoma_hispida,HYS,19,7,int,B,2014,0
Hedeoma_hispida,HYS,2,1,int,C,2019,1
Hedeoma_hispida,HYS,14,5,int,A,2014,0
Hedeoma_hispida,HYS,5,2,chr,C,2017,1
Hedeoma_hispida,HYS,14,5,int,C,2012,0
Hedeoma_hispida,HYS,5,2,chr,D,2016,1
Hedeoma_hispida,HYS,25,9,int,C,2020,0
Hedeoma_hispida,HYS,1,1,chr,C,2015,0
Hedeoma_hispida,HYS,12,4,chr,D,2017,0
Hedeoma_hispida,HYS,12,4,chr,C,2016,1
Hedeoma_hispida,HYS,18,6,chr,D,2017,1
Hedeoma_hispida,HYS,3,1,con,D,2013,0
Hedeoma_hispida,HYS,12,4,chr,C,2017,0
Hedeoma_hispida,HYS,1,1,chr,D,2019,0
Hedeoma_hispida,HYS,9,3,int,B,2016,4
Hedeoma_hispida,HYS,15,5,con,C,2019,0
Hedeoma_hispida,HYS,26,9,con,A,2018,0
Hedeoma_hispida,HYS,18,6,chr,A,2013,1
Hedeoma_hispida,HYS,26,9,con,D,2017,1
Hedeoma_hispida,HYS,27,9,chr,D,2019,1
Hedeoma_hispida,HYS,27,9,chr,A,2019,4
Hedeoma_hispida,HYS,4,2,int,B,2013,1
Hedeoma_hispida,HYS,1,1,chr,D,2017,1
Hedeoma_hispida,HYS,7,3,con,D,2014,1
Hedeoma_hispida,HYS,12,4,chr,B,2017,1
Hedeoma_hispida,HYS,19,7,int,D,2013,0
Hedeoma_hispida,HYS,26,9,con,C,2021,1
Hedeoma_hispida,HYS,4,2,int,D,2015,0
Hedeoma_hispida,HYS,14,5,int,C,2016,1
Hedeoma_hispida,HYS,1,1,chr,B,2016,3
Hedeoma_hispida,HYS,23,8,chr,B,2015,1
Hedeoma_hispida,HYS,1,1,chr,B,2015,1
Hedeoma_hispida,HYS,17,6,con,A,2013,1
Hedeoma_hispida,HYS,27,9,chr,D,2016,4
Hedeoma_hispida,HYS,29,10,con,C,2012,0
Hedeoma_hispida,HYS,22,8,con,C,2016,1
Hedeoma_hispida,HYS,8,3,chr,D,2013,1
Hedeoma_hispida,HYS,27,9,chr,B,2021,0
Hedeoma_hispida,HYS,27,9,chr,C,2016,4
Hedeoma_hispida,HYS,1,1,chr,D,2015,0
Hedeoma_hispida,HYS,12,4,chr,B,2013,1
Hedeoma_hispida,HYS,2,1,int,A,2019,2
Hedeoma_hispida,HYS,16,6,int,D,2013,1
Hedeoma_hispida,HYS,3,1,con,A,2013,0
Hedeoma_hispida,HYS,7,3,con,B,2015,0
Hedeoma_hispida,HYS,14,5,int,A,2015,0
Hedeoma_hispida,HYS,22,8,con,C,2015,0
Hedeoma_hispida,HYS,16,6,int,A,2017,2
Hedeoma_hispida,HYS,27,9,chr,D,2017,1
Hedeoma_hispida,HYS,16,6,int,D,2016,4
Hedeoma_hispida,HYS,16,6,int,C,2013,1
Hedeoma_hispida,HYS,13,5,chr,B,2017,1
Hedeoma_hispida,HYS,16,6,int,B,2016,3
Hedeoma_hispida,HYS,14,5,int,B,2019,1
Hedeoma_hispida,HYS,20,7,con,A,2014,0
Hedeoma_hispida,HYS,1,1,chr,A,2016,2
Hedeoma_hispida,HYS,13,5,chr,D,2015,0
Hedeoma_hispida,HYS,30,10,int,D,2017,0
Hedeoma_hispida,HYS,14,5,int,C,2019,1
Hedeoma_hispida,HYS,24,8,int,D,2019,1
Hedeoma_hispida,HYS,12,4,chr,C,2013,0
Hedeoma_hispida,HYS,18,6,chr,B,2021,0
Hedeoma_hispida,HYS,25,9,int,D,2014,1
Hedeoma_hispida,HYS,16,6,int,D,2015,1
Hedeoma_hispida,HYS,16,6,int,C,2017,1
Hedeoma_hispida,HYS,6,2,con,A,2013,0
Hedeoma_hispida,HYS,18,6,chr,B,2020,0
Hedeoma_hispida,HYS,8,3,chr,B,2013,1
Hedeoma_hispida,HYS,27,9,chr,B,2019,4
Hedeoma_hispida,HYS,15,5,con,A,2017,0
Hedeoma_hispida,HYS,6,2,con,B,2014,0
Hedeoma_hispida,HYS,13,5,chr,A,2016,2
Hedeoma_hispida,HYS,17,6,con,B,2012,1
Hedeoma_hispida,HYS,7,3,con,C,2017,1
Hedeoma_hispida,HYS,1,1,chr,C,2016,1
Hedeoma_hispida,HYS,26,9,con,C,2019,1
Hedeoma_hispida,HYS,14,5,int,D,2019,0
Hedeoma_hispida,HYS,14,5,int,B,2015,1
Hedeoma_hispida,HYS,12,4,chr,B,2016,2
Hedeoma_hispida,HYS,18,6,chr,D,2021,1
Hedeoma_hispida,HYS,1,1,chr,B,2017,1
Hedeoma_hispida,HYS,5,2,chr,C,2015,1
Hedeoma_hispida,HYS,26,9,con,B,2021,0
Hedeoma_hispida,HYS,29,10,con,A,2013,0
Hedeoma_hispida,HYS,13,5,chr,A,2017,1
Hedeoma_hispida,HYS,25,9,int,C,2014,1
Hedeoma_hispida,HYS,13,5,chr,C,2013,1
Hedeoma_hispida,HYS,20,7,con,A,2016,3
Hedeoma_hispida,HYS,21,7,chr,B,2016,5
Hedeoma_hispida,HYS,25,9,int,C,2015,0
Hedeoma_hispida,HYS,23,8,chr,C,2014,1
Hedeoma_hispida,HYS,18,6,chr,C,2019,0
Hedeoma_hispida,HYS,23,8,chr,C,2019,2
Hedeoma_hispida,HYS,22,8,con,D,2013,1
Hedeoma_hispida,HYS,26,9,con,C,2014,0
Hedeoma_hispida,HYS,25,9,int,D,2017,1
Hedeoma_hispida,HYS,1,1,chr,D,2013,1
Hedeoma_hispida,HYS,27,9,chr,C,2012,1
Hedeoma_hispida,HYS,29,10,con,A,2014,0
Hedeoma_hispida,HYS,30,10,int,B,2020,0
Hedeoma_hispida,HYS,30,10,int,B,2018,0
Hedeoma_hispida,HYS,14,5,int,D,2012,0
Hedeoma_hispida,HYS,29,10,con,D,2020,0
Hedeoma_hispida,HYS,15,5,con,B,2012,2
Hedeoma_hispida,HYS,25,9,int,A,2020,0
Hedeoma_hispida,HYS,17,6,con,B,2013,1
Hedeoma_hispida,HYS,23,8,chr,C,2015,1
