sitesubplot,species,year,oldSpecies,location,experiment,site,plot,subplot,subplota,abundance,unitAbund,family,duration,growth,durationDetail,growthDetail 
KBS_T7_R6_S5,cerastium fontanum,1999,cerastium vulgatum l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.08,biomassg_m2,caryophyllaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,cerastium fontanum,2003,cerastium vulgatum l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.02,biomassg_m2,caryophyllaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,cerastium sp,2001,cerastium sp.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.28,biomassg_m2,caryophyllaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,daucus carota,2008,daucus carota l.,KBS,T7,KBS_T7,R6,S5,R6_S5,2.23,biomassg_m2,apiaceae,perennial,forb/herb,biennial,forb/herb
KBS_T7_R6_S5,daucus carota,2004,daucus carota l.,KBS,T7,KBS_T7,R6,S5,R6_S5,5.85,biomassg_m2,apiaceae,perennial,forb/herb,biennial,forb/herb
KBS_T7_R6_S5,daucus carota,2009,daucus carota l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.4,biomassg_m2,apiaceae,perennial,forb/herb,biennial,forb/herb
KBS_T7_R6_S5,daucus carota,2003,daucus carota l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.61,biomassg_m2,apiaceae,perennial,forb/herb,biennial,forb/herb
KBS_T7_R6_S5,daucus carota,2006,daucus carota l.,KBS,T7,KBS_T7,R6,S5,R6_S5,3.98,biomassg_m2,apiaceae,perennial,forb/herb,biennial,forb/herb
KBS_T7_R6_S5,dianthus armeria,2005,dianthus armeria l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.03,biomassg_m2,caryophyllaceae,annual,forb/herb,annual/biennial,forb/herb
KBS_T7_R6_S5,elymus repens,2001,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,35.49,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2008,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,38.65,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2007,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,17.79,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2003,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,38.58,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2000,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,34.34,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2006,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,0.82,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2005,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,3.07,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,1999,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,37.68,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2004,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,9.37,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2009,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,28.68,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,elymus repens,2002,elymus repens (l.) gould,KBS,T7,KBS_T7,R6,S5,R6_S5,11.52,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,erigeron annuus,2009,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,9.52,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2008,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.46,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2005,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.89,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2001,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,29.92,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,1999,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.41,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2003,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.12,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2002,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,6.26,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2004,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.49,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2006,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,6.68,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,erigeron annuus,2000,erigeron annuus (l.) pers.,KBS,T7,KBS_T7,R6,S5,R6_S5,6.9,biomassg_m2,asteraceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,euthamia graminifolia,2002,euthamia graminifolia (l.) nutt.,KBS,T7,KBS_T7,R6,S5,R6_S5,18.16,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2004,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,24.21,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2006,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,64.54,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2005,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,2.3,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2009,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,0.78,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2002,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,39.55,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2001,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,3.61,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2003,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,20.1,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2000,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,12.77,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,1999,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,20.7,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,hieracium sp,2008,hieracium sp. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,40.84,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,juncus tenuis,2008,juncus tenuis willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,5.72,biomassg_m2,juncaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,juncus tenuis,2003,juncus tenuis willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.01,biomassg_m2,juncaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,lactuca canadensis,2006,lactuca canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,8.79,biomassg_m2,asteraceae,annual,forb/herb,annual/biennial,forb/herb
KBS_T7_R6_S5,oxalis stricta,1999,oxalis stricta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.91,biomassg_m2,oxalidaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,oxalis stricta,2000,oxalis stricta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.23,biomassg_m2,oxalidaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,poa compressa,2007,poa compressa l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.06,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa compressa,2002,poa compressa l.,KBS,T7,KBS_T7,R6,S5,R6_S5,21.52,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2004,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,12.01,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2009,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,143.27,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2006,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,49.21,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2005,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,65.65,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2008,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,5.66,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2002,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.18,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2001,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.67,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,poa pratensis,2007,poa pratensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,31.11,biomassg_m2,poaceae,perennial,graminoid,perennial,graminoid
KBS_T7_R6_S5,potentilla recta,2001,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,53.75,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2002,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,17.37,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,1999,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,37.19,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2006,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,7.13,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2003,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,81.53,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2005,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.72,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2008,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,9.24,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2007,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.03,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2000,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,26.06,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2004,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,53.95,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,potentilla recta,2009,potentilla recta l.,KBS,T7,KBS_T7,R6,S5,R6_S5,7.14,biomassg_m2,rosaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,2002,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.36,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,2008,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,3.19,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,2005,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.14,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,2006,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.24,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,2000,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.57,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex acetosella,1999,rumex acetosella l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.45,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex crispus,2005,rumex crispus l.,KBS,T7,KBS_T7,R6,S5,R6_S5,3.58,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex crispus,2009,rumex crispus l.,KBS,T7,KBS_T7,R6,S5,R6_S5,3.07,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,rumex obtusifolius,2008,rumex obtusifolius l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.42,biomassg_m2,polygonaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,silene latifolia ssp alba,2009,silene alba (mill.) e.h.l.krause,KBS,T7,KBS_T7,R6,S5,R6_S5,0.06,biomassg_m2,caryophyllaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2000,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,5.42,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2001,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,75.29,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2006,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,174.95,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2003,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,186.21,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2009,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,457.99,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2005,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,381.89,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2002,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,104.39,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2008,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,174.71,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2007,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,308.25,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,1999,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,54.99,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,solidago canadensis,2004,solidago canadensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,106.41,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum cordifolium,2001,aster sagittifolius,KBS,T7,KBS_T7,R6,S5,R6_S5,22.48,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum cordifolium,2003,aster sagittifolius,KBS,T7,KBS_T7,R6,S5,R6_S5,9.95,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum cordifolium,2009,aster sagittifolius,KBS,T7,KBS_T7,R6,S5,R6_S5,15.65,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2008,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,5.4,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2005,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,27.95,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2004,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,13.8,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2000,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,126.57,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2002,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,22.33,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2006,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,18.4,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2001,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,35.72,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,2003,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.64,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,symphyotrichum pilosum,1999,aster pilosus willd.,KBS,T7,KBS_T7,R6,S5,R6_S5,30.64,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2003,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.6,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2008,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.11,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,1999,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.2,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2009,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.15,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2006,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.04,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2005,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.22,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2000,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,5.01,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,taraxacum officinale,2004,taraxacum officinale weber in,KBS,T7,KBS_T7,R6,S5,R6_S5,0.37,biomassg_m2,asteraceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,trifolium campestre,2004,trifolium campestre schreb.,KBS,T7,KBS_T7,R6,S5,R6_S5,1.41,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium hybridum,2004,trifolium hybridium l. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,52.34,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium hybridum,2003,trifolium hybridium l. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,39.79,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium hybridum,2009,trifolium hybridium l. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,1.35,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium hybridum,2000,trifolium hybridium l. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,26.1,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium hybridum,2006,trifolium hybridium l. (*),KBS,T7,KBS_T7,R6,S5,R6_S5,0.52,biomassg_m2,fabaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,trifolium pratense,2007,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,2.3,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium pratense,2001,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,35.47,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium pratense,2005,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,80.11,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium pratense,2004,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,135.53,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium pratense,2008,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,19.74,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium pratense,2009,trifolium pratense l.,KBS,T7,KBS_T7,R6,S5,R6_S5,146.91,biomassg_m2,fabaceae,perennial,forb/herb,biennial/perennial,forb/herb
KBS_T7_R6_S5,trifolium repens,2008,trifolium repens l.,KBS,T7,KBS_T7,R6,S5,R6_S5,4.25,biomassg_m2,fabaceae,perennial,forb/herb,perennial,forb/herb
KBS_T7_R6_S5,veronica arvensis,2007,veronica arvensis l.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.12,biomassg_m2,scrophulariaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,veronica sp,2001,veronica sp.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.18,biomassg_m2,scrophulariaceae,annual,forb/herb,annual,forb/herb
KBS_T7_R6_S5,veronica sp,2004,veronica sp.,KBS,T7,KBS_T7,R6,S5,R6_S5,0.05,biomassg_m2,scrophulariaceae,annual,forb/herb,annual,forb/herb
KNZ_001d_A_1,achillea millefolium,1986,achillea millefolium,KNZ,001d,KNZ_001d,A,1,A_1,0.5,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1988,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,0.5,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1990,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1995,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1991,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1998,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,15,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1993,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,2005,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,2000,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,15,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1986,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1983,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,0.5,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1996,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,15,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1985,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,0.5,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1992,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1994,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,2003,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,15,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,2006,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,3,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_A_1,ambrosia psilostachya,1999,ambrosia psilostachya,KNZ,001d,KNZ_001d,A,1,A_1,37.5,percentcover,asteraceae,perennial,forb/herb,perennial,forb/herb
