"Spcode","Species","Site","Plot","Block","Trt","Year","avg.cover"
170,"Mirabilis_linearis","SGS",5,2,"int",2015,0.25
170,"Mirabilis_linearis","SGS",4,2,"con",2014,0.25
170,"Mirabilis_linearis","CHY",22,8,"chr",2021,0.75
170,"Mirabilis_linearis","SGS",20,7,"con",2017,0.25
170,"Mirabilis_linearis","SGS",10,4,"con",2021,0.25
170,"Mirabilis_linearis","SGS",9,3,"int",2020,0.5
170,"Mirabilis_linearis","HYS",27,9,"chr",2020,0.5
170,"Mirabilis_linearis","CHY",10,4,"chr",2020,0.5
170,"Mirabilis_linearis","SGS",24,8,"chr",2017,0.25
170,"Mirabilis_linearis","SGS",20,7,"con",2021,0.25
170,"Mirabilis_linearis","CHY",14,5,"con",2020,0.5
170,"Mirabilis_linearis","SGS",24,8,"chr",2015,0.5
170,"Mirabilis_linearis","SGS",4,2,"con",2015,0.5
170,"Mirabilis_linearis","CHY",5,2,"con",2021,0.25
170,"Mirabilis_linearis","CHY",24,8,"int",2017,0.25
170,"Mirabilis_linearis","CHY",10,4,"chr",2019,0.25
170,"Mirabilis_linearis","CHY",24,8,"int",2014,0.25
170,"Mirabilis_linearis","CHY",16,6,"int",2016,0.25
170,"Mirabilis_linearis","SGS",6,2,"chr",2014,0.25
170,"Mirabilis_linearis","SGS",8,3,"con",2021,3.25
170,"Mirabilis_linearis","CHY",6,2,"int",2019,0.25
170,"Mirabilis_linearis","CHY",26,9,"con",2018,0.25
170,"Mirabilis_linearis","CHY",6,2,"int",2014,0.75
170,"Mirabilis_linearis","CHY",13,5,"int",2014,0.5
170,"Mirabilis_linearis","CHY",12,4,"con",2015,0.75
170,"Mirabilis_linearis","HYS",27,9,"chr",2021,1
170,"Mirabilis_linearis","CHY",13,5,"int",2020,0.25
170,"Mirabilis_linearis","CHY",22,8,"chr",2017,0.5
170,"Mirabilis_linearis","KNZ",5,2,"int",2015,0.25
170,"Mirabilis_linearis","SGS",9,3,"int",2021,2
170,"Mirabilis_linearis","CHY",11,4,"int",2020,0.75
170,"Mirabilis_linearis","HYS",8,3,"chr",2021,0.5
170,"Mirabilis_linearis","CHY",27,9,"int",2020,0.5
170,"Mirabilis_linearis","CHY",25,9,"chr",2021,0.25
170,"Mirabilis_linearis","CHY",29,10,"con",2014,0.25
170,"Mirabilis_linearis","HYS",25,9,"int",2021,0.75
170,"Mirabilis_linearis","HYS",21,7,"chr",2018,0.75
170,"Mirabilis_linearis","SGS",8,3,"con",2014,0.25
170,"Mirabilis_linearis","CHY",27,9,"int",2018,0.5
170,"Mirabilis_linearis","CHY",27,9,"int",2021,1
170,"Mirabilis_linearis","CHY",30,10,"chr",2014,0.25
170,"Mirabilis_linearis","CHY",26,9,"con",2015,0.25
170,"Mirabilis_linearis","HYS",7,3,"con",2012,1.25
170,"Mirabilis_linearis","SGS",13,5,"con",2015,0.25
170,"Mirabilis_linearis","CHY",13,5,"int",2017,0.5
170,"Mirabilis_linearis","CHY",7,3,"int",2014,0.25
170,"Mirabilis_linearis","CHY",29,10,"con",2016,0.25
170,"Mirabilis_linearis","CHY",26,9,"con",2019,0.25
170,"Mirabilis_linearis","SGS",6,2,"chr",2015,0.75
170,"Mirabilis_linearis","SGS",20,7,"con",2015,0.25
170,"Mirabilis_linearis","HYS",22,8,"con",2020,0.25
170,"Mirabilis_linearis","CHY",27,9,"int",2019,0.5
170,"Mirabilis_linearis","CHY",5,2,"con",2016,0.25
170,"Mirabilis_linearis","CHY",27,9,"int",2014,0.25
170,"Mirabilis_linearis","SGS",4,2,"con",2013,0.75
170,"Mirabilis_linearis","SGS",17,6,"int",2016,0.25
170,"Mirabilis_linearis","HYS",26,9,"con",2021,1
170,"Mirabilis_linearis","SGS",9,3,"int",2018,0.25
170,"Mirabilis_linearis","CHY",14,5,"con",2015,0.25
170,"Mirabilis_linearis","SGS",9,3,"int",2019,0.25
170,"Mirabilis_linearis","HYS",24,8,"int",2021,1
170,"Mirabilis_linearis","CHY",29,10,"con",2017,0.25
170,"Mirabilis_linearis","SGS",4,2,"con",2017,0.25
170,"Mirabilis_linearis","SGS",10,4,"con",2013,0.25
170,"Mirabilis_linearis","CHY",13,5,"int",2015,0.5
170,"Mirabilis_linearis","SGS",6,2,"chr",2021,0.5
170,"Mirabilis_linearis","CHY",11,4,"int",2015,0.25
170,"Mirabilis_linearis","CHY",12,4,"con",2020,0.5
170,"Mirabilis_linearis","SGS",9,3,"int",2013,1
170,"Mirabilis_linearis","SGS",9,3,"int",2015,0.75
170,"Mirabilis_linearis","CHY",22,8,"chr",2013,0.25
170,"Mirabilis_linearis","CHY",1,1,"int",2020,0.25
170,"Mirabilis_linearis","HYS",4,2,"int",2018,0.5
170,"Mirabilis_linearis","CHY",16,6,"int",2015,0.25
170,"Mirabilis_linearis","SGS",20,7,"con",2018,0.25
170,"Mirabilis_linearis","CHY",6,2,"int",2017,0.25
170,"Mirabilis_linearis","CHY",8,3,"con",2019,0.5
170,"Mirabilis_linearis","CHY",13,5,"int",2018,0.25
170,"Mirabilis_linearis","SGS",9,3,"int",2014,0.75
170,"Mirabilis_linearis","SGS",17,6,"int",2017,0.5
170,"Mirabilis_linearis","CHY",20,7,"chr",2020,2
170,"Mirabilis_linearis","HYS",17,6,"con",2013,0.25
170,"Mirabilis_linearis","SGS",29,10,"chr",2014,1.5
170,"Mirabilis_linearis","CHY",22,8,"chr",2018,0.25
170,"Mirabilis_linearis","HYS",12,4,"chr",2021,0.25
170,"Mirabilis_linearis","SGS",9,3,"int",2012,0.5
170,"Mirabilis_linearis","CHY",6,2,"int",2021,0.5
170,"Mirabilis_linearis","CHY",19,7,"int",2017,0.25
170,"Mirabilis_linearis","CHY",12,4,"con",2016,0.25
170,"Mirabilis_linearis","HYS",7,3,"con",2013,0.5
170,"Mirabilis_linearis","SGS",17,6,"int",2012,0.5
170,"Mirabilis_linearis","CHY",13,5,"int",2016,0.25
170,"Mirabilis_linearis","CHY",4,2,"chr",2019,0.25
170,"Mirabilis_linearis","SGS",20,7,"con",2019,0.25
170,"Mirabilis_linearis","HYS",7,3,"con",2021,0.25
170,"Mirabilis_linearis","HYS",21,7,"chr",2021,1.5
170,"Mirabilis_linearis","SGS",4,2,"con",2021,0.5
170,"Mirabilis_linearis","CHY",14,5,"con",2013,0.25
170,"Mirabilis_linearis","CHY",17,6,"chr",2013,0.25
170,"Mirabilis_linearis","CHY",30,10,"chr",2016,0.25
170,"Mirabilis_linearis","SGS",6,2,"chr",2020,0.25
170,"Mirabilis_linearis","CHY",30,10,"chr",2015,0.25
170,"Mirabilis_linearis","SGS",5,2,"int",2013,0.5
170,"Mirabilis_linearis","CHY",6,2,"int",2015,0.25
170,"Mirabilis_linearis","CHY",22,8,"chr",2020,1
170,"Mirabilis_linearis","HYS",9,3,"int",2020,0.25
170,"Mirabilis_linearis","CHY",8,3,"con",2016,0.5
170,"Mirabilis_linearis","CHY",8,3,"con",2020,0.25
170,"Mirabilis_linearis","HYS",21,7,"chr",2020,1.75
170,"Mirabilis_linearis","CHY",12,4,"con",2014,0.25
170,"Mirabilis_linearis","HYS",7,3,"con",2014,0.25
170,"Mirabilis_linearis","HYS",12,4,"chr",2020,1
170,"Mirabilis_linearis","CHY",18,6,"con",2020,0.25
170,"Mirabilis_linearis","CHY",14,5,"con",2017,0.5
170,"Mirabilis_linearis","CHY",27,9,"int",2016,0.5
170,"Mirabilis_linearis","CHY",30,10,"chr",2019,0.25
170,"Mirabilis_linearis","CHY",25,9,"chr",2017,0.5
170,"Mirabilis_linearis","SGS",11,4,"int",2014,0.25
170,"Mirabilis_linearis","SGS",10,4,"con",2014,0.5
170,"Mirabilis_linearis","CHY",27,9,"int",2017,0.25
171,"Monarda_fistulosa","KNZ",1,1,"int",2019,0.25
171,"Monarda_fistulosa","KNZ",22,8,"int",2020,0.5
172,"Muhlenbergia_torreyi","SGS",5,2,"int",2017,0.25
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2019,0.25
172,"Muhlenbergia_torreyi","SGS",20,7,"con",2015,0.75
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2012,2.75
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2015,3.5
172,"Muhlenbergia_torreyi","SGS",20,7,"con",2014,0.25
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2014,1.75
172,"Muhlenbergia_torreyi","SGS",20,7,"con",2013,0.5
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2013,8.75
172,"Muhlenbergia_torreyi","SGS",10,4,"con",2014,0.5
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2017,0.25
172,"Muhlenbergia_torreyi","SGS",1,1,"con",2016,3
173,"Musineon_divaricatum","CHY",14,5,"con",2014,0.25
173,"Musineon_divaricatum","CHY",13,5,"int",2014,0.25
173,"Musineon_divaricatum","CHY",11,4,"int",2021,1.25
173,"Musineon_divaricatum","CHY",28,10,"int",2018,0.75
173,"Musineon_divaricatum","CHY",5,2,"con",2019,0.25
173,"Musineon_divaricatum","CHY",9,3,"chr",2018,0.25
173,"Musineon_divaricatum","CHY",5,2,"con",2017,0.25
173,"Musineon_divaricatum","CHY",5,2,"con",2014,0.25
173,"Musineon_divaricatum","CHY",17,6,"chr",2018,0.5
173,"Musineon_divaricatum","CHY",10,4,"chr",2020,0.5
173,"Musineon_divaricatum","CHY",2,1,"chr",2019,1.25
173,"Musineon_divaricatum","CHY",17,6,"chr",2016,0.75
173,"Musineon_divaricatum","CHY",13,5,"int",2019,0.25
173,"Musineon_divaricatum","CHY",17,6,"chr",2015,0.25
173,"Musineon_divaricatum","CHY",15,5,"chr",2013,0.25
173,"Musineon_divaricatum","CHY",27,9,"int",2021,0.25
173,"Musineon_divaricatum","CHY",27,9,"int",2020,0.25
173,"Musineon_divaricatum","CHY",1,1,"int",2015,0.5
173,"Musineon_divaricatum","CHY",11,4,"int",2014,0.5
173,"Musineon_divaricatum","CHY",4,2,"chr",2018,0.5
173,"Musineon_divaricatum","CHY",12,4,"con",2021,0.25
173,"Musineon_divaricatum","CHY",28,10,"int",2014,0.75
173,"Musineon_divaricatum","CHY",17,6,"chr",2014,1.25
173,"Musineon_divaricatum","CHY",16,6,"int",2018,1.5
173,"Musineon_divaricatum","CHY",23,8,"con",2017,1
173,"Musineon_divaricatum","CHY",13,5,"int",2018,0.25
173,"Musineon_divaricatum","CHY",10,4,"chr",2018,1.5
173,"Musineon_divaricatum","CHY",25,9,"chr",2014,0.5
173,"Musineon_divaricatum","CHY",17,6,"chr",2012,0.25
173,"Musineon_divaricatum","CHY",4,2,"chr",2017,0.25
173,"Musineon_divaricatum","CHY",5,2,"con",2018,0.75
173,"Musineon_divaricatum","CHY",27,9,"int",2017,0.5
173,"Musineon_divaricatum","CHY",16,6,"int",2019,1.25
173,"Musineon_divaricatum","CHY",7,3,"int",2018,0.25
173,"Musineon_divaricatum","CHY",13,5,"int",2016,0.5
173,"Musineon_divaricatum","CHY",14,5,"con",2018,0.25
173,"Musineon_divaricatum","CHY",22,8,"chr",2020,0.25
173,"Musineon_divaricatum","CHY",17,6,"chr",2013,0.75
173,"Musineon_divaricatum","CHY",25,9,"chr",2016,0.5
173,"Musineon_divaricatum","CHY",16,6,"int",2014,1
173,"Musineon_divaricatum","CHY",13,5,"int",2020,0.25
173,"Musineon_divaricatum","CHY",14,5,"con",2015,0.5
173,"Musineon_divaricatum","CHY",24,8,"int",2013,0.25
173,"Musineon_divaricatum","CHY",16,6,"int",2015,0.25
173,"Musineon_divaricatum","CHY",14,5,"con",2019,0.25
173,"Musineon_divaricatum","CHY",11,4,"int",2013,0.75
173,"Musineon_divaricatum","CHY",10,4,"chr",2019,1
173,"Musineon_divaricatum","CHY",3,1,"con",2019,0.25
173,"Musineon_divaricatum","CHY",12,4,"con",2019,0.75
173,"Musineon_divaricatum","CHY",23,8,"con",2020,0.25
173,"Musineon_divaricatum","CHY",25,9,"chr",2017,0.25
173,"Musineon_divaricatum","CHY",2,1,"chr",2015,1
173,"Musineon_divaricatum","CHY",2,1,"chr",2017,1
173,"Musineon_divaricatum","CHY",7,3,"int",2017,0.25
173,"Musineon_divaricatum","CHY",8,3,"con",2021,0.5
173,"Musineon_divaricatum","CHY",10,4,"chr",2017,1
173,"Musineon_divaricatum","CHY",14,5,"con",2020,0.25
173,"Musineon_divaricatum","CHY",8,3,"con",2016,0.25
173,"Musineon_divaricatum","CHY",11,4,"int",2019,0.75
173,"Musineon_divaricatum","CHY",1,1,"int",2014,1
173,"Musineon_divaricatum","CHY",28,10,"int",2016,0.5
173,"Musineon_divaricatum","CHY",11,4,"int",2018,0.75
173,"Musineon_divaricatum","CHY",23,8,"con",2018,1
173,"Musineon_divaricatum","CHY",12,4,"con",2014,0.25
173,"Musineon_divaricatum","CHY",20,7,"chr",2014,0.5
173,"Musineon_divaricatum","CHY",5,2,"con",2013,0.25
173,"Musineon_divaricatum","CHY",6,2,"int",2017,0.25
173,"Musineon_divaricatum","CHY",6,2,"int",2018,0.25
173,"Musineon_divaricatum","CHY",13,5,"int",2021,0.25
173,"Musineon_divaricatum","CHY",14,5,"con",2013,0.25
173,"Musineon_divaricatum","CHY",26,9,"con",2016,0.5
173,"Musineon_divaricatum","CHY",4,2,"chr",2013,0.25
173,"Musineon_divaricatum","CHY",19,7,"int",2015,0.25
173,"Musineon_divaricatum","CHY",12,4,"con",2013,0.25
173,"Musineon_divaricatum","CHY",23,8,"con",2019,1
173,"Musineon_divaricatum","CHY",28,10,"int",2015,0.25
173,"Musineon_divaricatum","CHY",27,9,"int",2018,0.25
173,"Musineon_divaricatum","CHY",1,1,"int",2017,1.5
173,"Musineon_divaricatum","CHY",3,1,"con",2018,1
173,"Musineon_divaricatum","CHY",30,10,"chr",2016,0.25
173,"Musineon_divaricatum","CHY",28,10,"int",2020,0.25
173,"Musineon_divaricatum","CHY",14,5,"con",2017,0.5
173,"Musineon_divaricatum","CHY",13,5,"int",2017,0.5
173,"Musineon_divaricatum","CHY",27,9,"int",2019,0.25
173,"Musineon_divaricatum","CHY",29,10,"con",2013,0.25
173,"Musineon_divaricatum","CHY",3,1,"con",2017,0.75
173,"Musineon_divaricatum","CHY",3,1,"con",2014,1
173,"Musineon_divaricatum","CHY",7,3,"int",2019,0.25
173,"Musineon_divaricatum","CHY",17,6,"chr",2019,0.25
173,"Musineon_divaricatum","CHY",8,3,"con",2015,0.25
173,"Musineon_divaricatum","CHY",1,1,"int",2019,1.75
173,"Musineon_divaricatum","CHY",11,4,"int",2017,1
173,"Musineon_divaricatum","CHY",3,1,"con",2021,1.25
173,"Musineon_divaricatum","CHY",6,2,"int",2021,0.25
173,"Musineon_divaricatum","CHY",1,1,"int",2016,0.75
173,"Musineon_divaricatum","CHY",16,6,"int",2020,0.25
173,"Musineon_divaricatum","CHY",16,6,"int",2013,0.5
173,"Musineon_divaricatum","CHY",28,10,"int",2013,0.5
173,"Musineon_divaricatum","CHY",3,1,"con",2013,0.5
173,"Musineon_divaricatum","CHY",3,1,"con",2016,1
173,"Musineon_divaricatum","CHY",3,1,"con",2020,0.5
173,"Musineon_divaricatum","CHY",2,1,"chr",2014,1
173,"Musineon_divaricatum","CHY",23,8,"con",2014,0.75
173,"Musineon_divaricatum","CHY",25,9,"chr",2021,0.5
173,"Musineon_divaricatum","CHY",21,7,"con",2020,0.5
173,"Musineon_divaricatum","CHY",17,6,"chr",2017,0.5
173,"Musineon_divaricatum","CHY",10,4,"chr",2016,0.25
173,"Musineon_divaricatum","CHY",10,4,"chr",2015,0.25
173,"Musineon_divaricatum","CHY",23,8,"con",2021,0.5
173,"Musineon_divaricatum","CHY",23,8,"con",2013,0.5
173,"Musineon_divaricatum","CHY",11,4,"int",2016,1
173,"Musineon_divaricatum","CHY",10,4,"chr",2021,1.25
173,"Musineon_divaricatum","CHY",11,4,"int",2020,0.75
173,"Musineon_divaricatum","CHY",10,4,"chr",2014,1
173,"Musineon_divaricatum","CHY",1,1,"int",2021,1.75
173,"Musineon_divaricatum","CHY",2,1,"chr",2021,1.5
173,"Musineon_divaricatum","CHY",5,2,"con",2020,0.25
173,"Musineon_divaricatum","CHY",16,6,"int",2017,1.25
173,"Musineon_divaricatum","CHY",10,4,"chr",2013,1.25
173,"Musineon_divaricatum","CHY",1,1,"int",2018,1.25
173,"Musineon_divaricatum","CHY",23,8,"con",2015,0.5
173,"Musineon_divaricatum","CHY",20,7,"chr",2019,0.5
173,"Musineon_divaricatum","CHY",2,1,"chr",2018,2
173,"Musineon_divaricatum","CHY",17,6,"chr",2020,0.25
173,"Musineon_divaricatum","CHY",2,1,"chr",2013,1
173,"Musineon_divaricatum","CHY",1,1,"int",2020,0.5
173,"Musineon_divaricatum","CHY",14,5,"con",2016,0.75
173,"Musineon_divaricatum","CHY",28,10,"int",2017,0.5
173,"Musineon_divaricatum","CHY",5,2,"con",2016,1
173,"Musineon_divaricatum","CHY",20,7,"chr",2013,0.5
173,"Musineon_divaricatum","CHY",28,10,"int",2019,0.75
173,"Musineon_divaricatum","CHY",2,1,"chr",2016,1.75
173,"Musineon_divaricatum","CHY",2,1,"chr",2020,1.75
173,"Musineon_divaricatum","CHY",23,8,"con",2016,0.25
173,"Musineon_divaricatum","CHY",8,3,"con",2013,0.25
173,"Musineon_divaricatum","CHY",11,4,"int",2015,0.25
173,"Musineon_divaricatum","CHY",25,9,"chr",2013,0.5
173,"Musineon_divaricatum","CHY",27,9,"int",2016,0.5
173,"Musineon_divaricatum","CHY",16,6,"int",2016,1.5
173,"Musineon_divaricatum","CHY",1,1,"int",2013,1
173,"Musineon_divaricatum","CHY",6,2,"int",2016,0.75
173,"Musineon_divaricatum","CHY",18,6,"con",2016,0.25
175,"Nassella_viridula","CHY",12,4,"con",2018,0.5
175,"Nassella_viridula","CHY",12,4,"con",2017,0.5
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2019,0.25
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2016,0.75
177,"Oenothera_suffrutescens","CHY",3,1,"con",2021,0.5
177,"Oenothera_suffrutescens","HYS",12,4,"chr",2021,4.75
177,"Oenothera_suffrutescens","CHY",6,2,"int",2014,0.5
177,"Oenothera_suffrutescens","CHY",28,10,"int",2017,1
177,"Oenothera_suffrutescens","CHY",29,10,"con",2017,1
177,"Oenothera_suffrutescens","CHY",29,10,"con",2018,0.75
177,"Oenothera_suffrutescens","HYS",4,2,"int",2017,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2018,2.25
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2013,0.5
177,"Oenothera_suffrutescens","CHY",12,4,"con",2014,0.25
177,"Oenothera_suffrutescens","CHY",12,4,"con",2017,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2021,1
177,"Oenothera_suffrutescens","CHY",3,1,"con",2012,0.25
177,"Oenothera_suffrutescens","CHY",23,8,"con",2021,0.5
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2015,1.5
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2012,0.75
177,"Oenothera_suffrutescens","CHY",3,1,"con",2018,0.5
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2021,1.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2014,0.5
177,"Oenothera_suffrutescens","CHY",12,4,"con",2012,0.25
177,"Oenothera_suffrutescens","CHY",1,1,"int",2018,0.25
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2018,0.75
177,"Oenothera_suffrutescens","CHY",8,3,"con",2013,0.25
177,"Oenothera_suffrutescens","CHY",15,5,"chr",2017,0.25
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2016,1.75
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2014,0.75
177,"Oenothera_suffrutescens","HYS",15,5,"con",2017,0.5
177,"Oenothera_suffrutescens","CHY",29,10,"con",2014,0.75
177,"Oenothera_suffrutescens","CHY",26,9,"con",2021,0.25
177,"Oenothera_suffrutescens","HYS",15,5,"con",2016,0.25
177,"Oenothera_suffrutescens","CHY",19,7,"int",2021,0.5
177,"Oenothera_suffrutescens","CHY",23,8,"con",2018,0.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2016,1
177,"Oenothera_suffrutescens","CHY",12,4,"con",2013,0.25
177,"Oenothera_suffrutescens","CHY",28,10,"int",2020,0.25
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2014,0.75
177,"Oenothera_suffrutescens","HYS",25,9,"int",2021,0.25
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2016,2
177,"Oenothera_suffrutescens","CHY",12,4,"con",2021,0.25
177,"Oenothera_suffrutescens","CHY",15,5,"chr",2019,0.25
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2013,0.75
177,"Oenothera_suffrutescens","CHY",29,10,"con",2015,0.75
177,"Oenothera_suffrutescens","CHY",27,9,"int",2021,0.25
177,"Oenothera_suffrutescens","CHY",12,4,"con",2018,0.5
177,"Oenothera_suffrutescens","CHY",9,3,"chr",2021,0.25
177,"Oenothera_suffrutescens","CHY",3,1,"con",2016,0.5
177,"Oenothera_suffrutescens","CHY",19,7,"int",2017,1
177,"Oenothera_suffrutescens","CHY",7,3,"int",2018,0.25
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2016,1
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2018,0.5
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2017,1
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2017,0.75
177,"Oenothera_suffrutescens","CHY",22,8,"chr",2017,0.25
177,"Oenothera_suffrutescens","CHY",9,3,"chr",2013,0.25
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2017,1.5
177,"Oenothera_suffrutescens","CHY",27,9,"int",2015,0.25
177,"Oenothera_suffrutescens","CHY",29,10,"con",2013,0.25
177,"Oenothera_suffrutescens","CHY",19,7,"int",2018,0.5
177,"Oenothera_suffrutescens","HYS",15,5,"con",2019,3
177,"Oenothera_suffrutescens","CHY",6,2,"int",2016,0.5
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2012,0.5
177,"Oenothera_suffrutescens","CHY",6,2,"int",2021,0.25
177,"Oenothera_suffrutescens","CHY",27,9,"int",2013,0.5
177,"Oenothera_suffrutescens","CHY",27,9,"int",2016,0.25
177,"Oenothera_suffrutescens","SGS",30,10,"con",2015,0.25
177,"Oenothera_suffrutescens","CHY",11,4,"int",2021,0.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2015,1.5
177,"Oenothera_suffrutescens","CHY",19,7,"int",2012,0.5
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2013,0.25
177,"Oenothera_suffrutescens","CHY",6,2,"int",2017,0.75
177,"Oenothera_suffrutescens","CHY",13,5,"int",2019,0.25
177,"Oenothera_suffrutescens","CHY",12,4,"con",2016,0.25
177,"Oenothera_suffrutescens","CHY",19,7,"int",2013,0.5
177,"Oenothera_suffrutescens","CHY",3,1,"con",2014,0.25
177,"Oenothera_suffrutescens","CHY",15,5,"chr",2014,0.5
177,"Oenothera_suffrutescens","HYS",15,5,"con",2020,2
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2017,0.75
177,"Oenothera_suffrutescens","CHY",22,8,"chr",2018,0.25
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2018,0.5
177,"Oenothera_suffrutescens","CHY",9,3,"chr",2015,0.25
177,"Oenothera_suffrutescens","CHY",6,2,"int",2018,0.25
177,"Oenothera_suffrutescens","CHY",19,7,"int",2014,1
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2018,0.75
177,"Oenothera_suffrutescens","HYS",15,5,"con",2021,4.75
177,"Oenothera_suffrutescens","CHY",7,3,"int",2013,0.25
177,"Oenothera_suffrutescens","CHY",6,2,"int",2013,0.25
177,"Oenothera_suffrutescens","CHY",27,9,"int",2018,0.25
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2020,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2016,1.75
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2015,0.75
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2014,0.75
177,"Oenothera_suffrutescens","CHY",23,8,"con",2017,0.25
177,"Oenothera_suffrutescens","HYS",15,5,"con",2018,0.75
177,"Oenothera_suffrutescens","CHY",29,10,"con",2016,1.75
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2012,0.25
177,"Oenothera_suffrutescens","CHY",19,7,"int",2016,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2017,1.5
177,"Oenothera_suffrutescens","CHY",13,5,"int",2012,0.25
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2017,1
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2018,0.5
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2020,0.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2020,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2013,1.5
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2016,0.75
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2015,1.75
177,"Oenothera_suffrutescens","CHY",17,6,"chr",2013,0.75
177,"Oenothera_suffrutescens","CHY",29,10,"con",2021,0.25
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2014,1.5
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2015,1.25
177,"Oenothera_suffrutescens","CHY",5,2,"con",2015,0.25
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2021,0.25
177,"Oenothera_suffrutescens","CHY",13,5,"int",2017,0.25
177,"Oenothera_suffrutescens","CHY",26,9,"con",2012,0.25
177,"Oenothera_suffrutescens","CHY",28,10,"int",2015,0.5
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2014,0.5
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2015,0.75
177,"Oenothera_suffrutescens","CHY",28,10,"int",2019,0.5
177,"Oenothera_suffrutescens","CHY",23,8,"con",2014,0.25
177,"Oenothera_suffrutescens","CHY",13,5,"int",2016,0.5
177,"Oenothera_suffrutescens","CHY",1,1,"int",2013,0.75
177,"Oenothera_suffrutescens","CHY",25,9,"chr",2012,1.25
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2013,0.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2012,0.5
177,"Oenothera_suffrutescens","CHY",2,1,"chr",2017,0.5
177,"Oenothera_suffrutescens","CHY",28,10,"int",2013,0.5
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2020,0.25
177,"Oenothera_suffrutescens","SGS",12,4,"chr",2015,0.25
177,"Oenothera_suffrutescens","CHY",13,5,"int",2021,0.25
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2021,1
177,"Oenothera_suffrutescens","CHY",13,5,"int",2020,0.25
177,"Oenothera_suffrutescens","CHY",26,9,"con",2020,0.5
177,"Oenothera_suffrutescens","CHY",10,4,"chr",2012,0.25
177,"Oenothera_suffrutescens","CHY",1,1,"int",2014,0.25
177,"Oenothera_suffrutescens","CHY",4,2,"chr",2013,0.25
177,"Oenothera_suffrutescens","CHY",28,10,"int",2018,1.25
177,"Oenothera_suffrutescens","CHY",11,4,"int",2014,0.25
177,"Oenothera_suffrutescens","CHY",30,10,"chr",2014,0.25
177,"Oenothera_suffrutescens","HYS",21,7,"chr",2017,0.25
177,"Oenothera_suffrutescens","CHY",1,1,"int",2017,0.5
177,"Oenothera_suffrutescens","CHY",27,9,"int",2017,0.75
177,"Oenothera_suffrutescens","CHY",20,7,"chr",2019,0.25
177,"Oenothera_suffrutescens","CHY",28,10,"int",2014,0.25
177,"Oenothera_suffrutescens","CHY",29,10,"con",2012,1
177,"Oenothera_suffrutescens","CHY",13,5,"int",2014,0.25
